Date,Time,Room Temperature (degree Celsius),Relative Humidity (%)
08.02.18,14:06:00,23.9,60.7
08.02.18,14:18:00,24,60.2
08.02.18,14:30:00,23.9,59.8
08.02.18,14:42:00,23.3,63
08.02.18,14:54:00,23.2,59.5
08.02.18,15:06:00,23,58.3
08.02.18,15:18:00,22.7,57.8
08.02.18,15:30:00,22.5,57.3
08.02.18,15:42:00,22.3,57
08.02.18,15:54:00,22.1,56.5
08.02.18,16:06:00,21.6,62.6
08.02.18,16:18:00,21.6,61.8
08.02.18,16:30:00,21.5,60.2
08.02.18,16:42:00,22.1,57
08.02.18,16:54:00,22.8,61
08.02.18,17:06:00,23.6,59.2
08.02.18,17:18:00,23.9,59.3
08.02.18,17:30:00,23.9,60.2
08.02.18,17:42:00,24,60.1
08.02.18,17:54:00,23.9,60.9
08.02.18,18:06:00,23.9,61
08.02.18,18:18:00,24.1,59.7
08.02.18,18:30:00,24.1,59.5
08.02.18,18:42:00,24.1,59.7
08.02.18,18:54:00,24.1,59.8
08.02.18,19:06:00,23.8,54.9
08.02.18,19:18:00,22.9,53.7
08.02.18,19:30:00,22,54.2
08.02.18,19:42:00,21.3,54.2
08.02.18,19:54:00,20.7,54.2
08.02.18,20:06:00,20.1,54.2
08.02.18,20:18:00,19.6,54.1
08.02.18,20:30:00,19.1,54.3
08.02.18,20:42:00,18.7,54.5
08.02.18,20:54:00,18.3,54.7
08.02.18,21:06:00,18,54.7
08.02.18,21:18:00,17.6,55.1
08.02.18,21:30:00,17.3,55.5
08.02.18,21:42:00,16.9,55.7
08.02.18,21:54:00,16.7,55.8
08.02.18,22:06:00,16.4,55.8
08.02.18,22:18:00,16.1,56
08.02.18,22:30:00,15.9,56.2
08.02.18,22:42:00,15.7,56.3
08.02.18,22:54:00,15.5,56.3
08.02.18,23:06:00,15.4,56.4
08.02.18,23:18:00,15.2,56.5
08.02.18,23:30:00,15.1,56.6
08.02.18,23:42:00,14.9,56.8
08.02.18,23:54:00,14.8,56.8
09.02.18,00:06:00,14.7,56.9
09.02.18,00:18:00,14.6,56.9
09.02.18,00:30:00,14.5,56.9
09.02.18,00:42:00,14.4,57.2
09.02.18,00:54:00,14.2,57.3
09.02.18,01:06:00,14.1,57.3
09.02.18,01:18:00,14,57.3
09.02.18,01:30:00,14,57.3
09.02.18,01:42:00,13.9,57.2
09.02.18,01:54:00,13.8,57.4
09.02.18,02:06:00,13.6,57.5
09.02.18,02:18:00,13.6,57.5
09.02.18,02:30:00,13.5,57.4
09.02.18,02:42:00,13.5,57.4
09.02.18,02:54:00,13.4,57.6
09.02.18,03:06:00,13.3,57.5
09.02.18,03:18:00,13.2,57.9
09.02.18,03:30:00,13.2,57.9
09.02.18,03:42:00,13.1,57.7
09.02.18,03:54:00,13.1,57.6
09.02.18,04:06:00,13,57.5
09.02.18,04:18:00,12.9,57.3
09.02.18,04:30:00,12.8,57.2
09.02.18,04:42:00,12.7,57.3
09.02.18,04:54:00,12.6,57.4
09.02.18,05:06:00,12.6,57.5
09.02.18,05:18:00,12.5,57.6
09.02.18,05:30:00,12.4,57.8
09.02.18,05:42:00,12.4,57.7
09.02.18,05:54:00,12.4,57.7
09.02.18,06:06:00,12.3,57.8
09.02.18,06:18:00,12.3,57.9
09.02.18,06:30:00,12.3,57.9
09.02.18,06:42:00,12.3,57.8
09.02.18,06:54:00,12.2,57.7
09.02.18,07:06:00,12.3,57.7
09.02.18,07:18:00,13.5,57.7
09.02.18,07:30:00,14.8,59.3
09.02.18,07:42:00,15.9,59.8
09.02.18,07:54:00,16.7,59.9
09.02.18,08:06:00,17.3,58.7
09.02.18,08:18:00,17.7,58
09.02.18,08:30:00,18.2,59.1
09.02.18,08:42:00,18.7,60.7
09.02.18,08:54:00,19.1,61.3
09.02.18,09:06:00,19.5,61
09.02.18,09:18:00,19.8,61.1
09.02.18,09:30:00,20.1,61.5
09.02.18,09:42:00,20.5,61.5
09.02.18,09:54:00,20.7,60.8
09.02.18,10:06:00,21,61
09.02.18,10:18:00,21.3,60.9
09.02.18,10:30:00,21.6,60.5
09.02.18,10:42:00,21.9,60.5
09.02.18,10:54:00,22.2,60.5
09.02.18,11:06:00,22.4,61.9
09.02.18,11:18:00,22.5,63.5
09.02.18,11:30:00,22.8,62.7
09.02.18,11:42:00,23,61.8
09.02.18,11:54:00,23.2,61.3
09.02.18,12:06:00,23.5,60.8
09.02.18,12:18:00,23.7,60.3
09.02.18,12:30:00,23.9,59.9
09.02.18,12:42:00,23.8,60.6
09.02.18,12:54:00,24,62.5
09.02.18,13:06:00,23.9,57
09.02.18,13:18:00,23.8,63.3
09.02.18,13:30:00,24,58.1
09.02.18,13:42:00,23.7,61.6
09.02.18,13:54:00,24,59.3
09.02.18,14:06:00,23.7,62.3
09.02.18,14:18:00,23.8,61.5
09.02.18,14:30:00,23.8,59
09.02.18,14:42:00,23.8,62.5
09.02.18,14:54:00,23.7,61.4
09.02.18,15:06:00,23.8,61.9
09.02.18,15:18:00,23.7,59.7
09.02.18,15:30:00,23.9,59.2
09.02.18,15:42:00,23.7,61.4
09.02.18,15:54:00,23.8,60.8
09.02.18,16:06:00,23.7,62.8
09.02.18,16:18:00,23.8,61.6
09.02.18,16:30:00,23.8,60.6
09.02.18,16:42:00,23.8,61.1
09.02.18,16:54:00,23.7,61.2
09.02.18,17:06:00,23.9,60.7
09.02.18,17:18:00,23.8,61.7
09.02.18,17:30:00,23.7,60.7
09.02.18,17:42:00,23.6,60.8
09.02.18,17:54:00,23.8,59.7
09.02.18,18:06:00,23.9,62.5
09.02.18,18:18:00,24,59.9
09.02.18,18:30:00,24,60.3
09.02.18,18:42:00,23.9,59.9
09.02.18,18:54:00,24,59.6
09.02.18,19:06:00,23.8,57.6
09.02.18,19:18:00,22.8,54.3
09.02.18,19:30:00,22,54.4
09.02.18,19:42:00,21.3,54.5
09.02.18,19:54:00,20.7,54.6
09.02.18,20:06:00,20.2,54.5
09.02.18,20:18:00,19.7,54.1
09.02.18,20:30:00,19.2,53.8
09.02.18,20:42:00,18.6,54
09.02.18,20:54:00,18.1,54
09.02.18,21:06:00,17.7,54.1
09.02.18,21:18:00,17.2,54.5
09.02.18,21:30:00,16.8,55
09.02.18,21:42:00,16.5,55.4
09.02.18,21:54:00,16.2,55.7
09.02.18,22:06:00,15.9,55.9
09.02.18,22:18:00,15.7,56.2
09.02.18,22:30:00,15.5,56.3
09.02.18,22:42:00,15.4,56.3
09.02.18,22:54:00,15.2,56.5
09.02.18,23:06:00,15.1,56.6
09.02.18,23:18:00,14.9,56.9
09.02.18,23:30:00,14.8,56.9
09.02.18,23:42:00,14.8,56.9
09.02.18,23:54:00,14.7,57
10.02.18,00:06:00,14.6,56.9
10.02.18,00:18:00,14.5,56.8
10.02.18,00:30:00,14.4,57.1
10.02.18,00:42:00,14.3,57.1
10.02.18,00:54:00,14.2,57.2
10.02.18,01:06:00,14,57.2
10.02.18,01:18:00,14,57.2
10.02.18,01:30:00,13.9,57.1
10.02.18,01:42:00,13.8,57
10.02.18,01:54:00,13.6,57.1
10.02.18,02:06:00,13.6,57.1
10.02.18,02:18:00,13.5,56.9
10.02.18,02:30:00,13.4,56.9
10.02.18,02:42:00,13.2,57.1
10.02.18,02:54:00,13.1,57.2
10.02.18,03:06:00,13.1,57.1
10.02.18,03:18:00,13,56.9
10.02.18,03:30:00,12.9,56.8
10.02.18,03:42:00,12.8,56.7
10.02.18,03:54:00,12.6,56.6
10.02.18,04:06:00,12.5,56.4
10.02.18,04:18:00,12.5,56.4
10.02.18,04:30:00,12.4,56.5
10.02.18,04:42:00,12.3,56.7
10.02.18,04:54:00,12.3,57
10.02.18,05:06:00,12.3,57.1
10.02.18,05:18:00,12.2,57.3
10.02.18,05:30:00,12.2,57.4
10.02.18,05:42:00,12.2,57.5
10.02.18,05:54:00,12.2,57.6
10.02.18,06:06:00,12.2,57.6
10.02.18,06:18:00,12.2,57.7
10.02.18,06:30:00,12.1,57.8
10.02.18,06:42:00,12.1,57.9
10.02.18,06:54:00,12.1,57.9
10.02.18,07:06:00,12.1,57.8
10.02.18,07:18:00,13.4,57.7
10.02.18,07:30:00,14.7,58.8
10.02.18,07:42:00,15.8,59.6
10.02.18,07:54:00,16.6,60
10.02.18,08:06:00,17.2,58.9
10.02.18,08:18:00,17.6,57.5
10.02.18,08:30:00,18.1,58.1
10.02.18,08:42:00,18.5,59.3
10.02.18,08:54:00,18.9,60.2
10.02.18,09:06:00,19.2,60.5
10.02.18,09:18:00,19.6,60.5
10.02.18,09:30:00,19.9,59.8
10.02.18,09:42:00,20.2,60.3
10.02.18,09:54:00,20.5,61.2
10.02.18,10:06:00,20.8,62.3
10.02.18,10:18:00,21,62.1
10.02.18,10:30:00,21.3,62.1
10.02.18,10:42:00,21.6,61.7
10.02.18,10:54:00,21.9,61.3
10.02.18,11:06:00,22.1,61.6
10.02.18,11:18:00,22.3,61.2
10.02.18,11:30:00,22.5,60.8
10.02.18,11:42:00,22.8,60.2
10.02.18,11:54:00,23,60.2
10.02.18,12:06:00,23.2,59.8
10.02.18,12:18:00,23.5,59.4
10.02.18,12:30:00,23.7,57.7
10.02.18,12:42:00,23.9,57.3
10.02.18,12:54:00,23.7,61.9
10.02.18,13:06:00,23.9,60.7
10.02.18,13:18:00,23.9,61.1
10.02.18,13:30:00,23.8,61.4
10.02.18,13:42:00,23.6,59.6
10.02.18,13:54:00,23,58.6
10.02.18,14:06:00,23.4,60
10.02.18,14:18:00,23.9,57.3
10.02.18,14:30:00,23.8,60.7
10.02.18,14:42:00,23.8,62
10.02.18,14:54:00,23.8,60
10.02.18,15:06:00,23.8,61.8
10.02.18,15:18:00,23.8,61.9
10.02.18,15:30:00,23.8,61.3
10.02.18,15:42:00,23.7,60.1
10.02.18,15:54:00,23.8,60.8
10.02.18,16:06:00,23.7,61.2
10.02.18,16:18:00,23.7,62.7
10.02.18,16:30:00,23.7,61.6
10.02.18,16:42:00,23.7,59.4
10.02.18,16:54:00,23.8,62.2
10.02.18,17:06:00,23.9,61
10.02.18,17:18:00,23.8,61.1
10.02.18,17:30:00,23.6,61
10.02.18,17:42:00,23.8,61.6
10.02.18,17:54:00,23.8,59.7
10.02.18,18:06:00,24,60
10.02.18,18:18:00,23.9,59.5
10.02.18,18:30:00,24,59.3
10.02.18,18:42:00,24.1,59.6
10.02.18,18:54:00,23.9,59.5
10.02.18,19:06:00,23.3,59.8
10.02.18,19:18:00,22.5,56.8
10.02.18,19:30:00,21.7,54.7
10.02.18,19:42:00,21,54
10.02.18,19:54:00,20.3,53.9
10.02.18,20:06:00,19.7,53.6
10.02.18,20:18:00,19.2,53.4
10.02.18,20:30:00,18.7,53.3
10.02.18,20:42:00,18.2,53.6
10.02.18,20:54:00,17.9,53.7
10.02.18,21:06:00,17.5,54.1
10.02.18,21:18:00,17.1,55
10.02.18,21:30:00,16.8,55.6
10.02.18,21:42:00,16.5,56
10.02.18,21:54:00,16.2,56.3
10.02.18,22:06:00,15.9,56.4
10.02.18,22:18:00,15.7,56.6
10.02.18,22:30:00,15.6,56.6
10.02.18,22:42:00,15.4,56.7
10.02.18,22:54:00,15.3,56.7
10.02.18,23:06:00,15.2,56.5
10.02.18,23:18:00,15,56.5
10.02.18,23:30:00,14.9,56.4
10.02.18,23:42:00,14.8,56.3
10.02.18,23:54:00,14.6,56.2
11.02.18,00:06:00,14.5,55.9
11.02.18,00:18:00,14.3,55.9
11.02.18,00:30:00,14.2,55.8
11.02.18,00:42:00,14.1,56
11.02.18,00:54:00,14.1,56
11.02.18,01:06:00,14,56.2
11.02.18,01:18:00,13.9,56.3
11.02.18,01:30:00,13.8,56.3
11.02.18,01:42:00,13.7,56.2
11.02.18,01:54:00,13.6,56.1
11.02.18,02:06:00,13.5,55.9
11.02.18,02:18:00,13.5,55.7
11.02.18,02:30:00,13.4,55.7
11.02.18,02:42:00,13.3,55.6
11.02.18,02:54:00,13.2,55.6
11.02.18,03:06:00,13.1,55.7
11.02.18,03:18:00,13.1,55.8
11.02.18,03:30:00,13,56
11.02.18,03:42:00,13,56
11.02.18,03:54:00,12.9,56.1
11.02.18,04:06:00,12.8,56.3
11.02.18,04:18:00,12.8,56.3
11.02.18,04:30:00,12.7,56.3
11.02.18,04:42:00,12.7,56.2
11.02.18,04:54:00,12.6,56.2
11.02.18,05:06:00,12.6,56.2
11.02.18,05:18:00,12.5,56.1
11.02.18,05:30:00,12.5,55.9
11.02.18,05:42:00,12.4,55.7
11.02.18,05:54:00,12.3,55.6
11.02.18,06:06:00,12.3,55.5
11.02.18,06:18:00,12.2,55.5
11.02.18,06:30:00,12.1,55.4
11.02.18,06:42:00,12,55.3
11.02.18,06:54:00,12,55.2
11.02.18,07:06:00,12.3,54.5
11.02.18,07:18:00,14,52.8
11.02.18,07:30:00,15,54.7
11.02.18,07:42:00,16,56.3
11.02.18,07:54:00,16.8,56.9
11.02.18,08:06:00,17.3,55.8
11.02.18,08:18:00,17.5,55.3
11.02.18,08:30:00,17.9,55.5
11.02.18,08:42:00,18.4,55
11.02.18,08:54:00,18.9,54.6
11.02.18,09:06:00,19,56.8
11.02.18,09:18:00,19.1,64.1
11.02.18,09:30:00,19.6,60.4
11.02.18,09:42:00,20,58.7
11.02.18,09:54:00,20.3,59
11.02.18,10:06:00,20.6,58.4
11.02.18,10:18:00,20.8,59.5
11.02.18,10:30:00,21.2,59.2
11.02.18,10:42:00,21.5,59.7
11.02.18,10:54:00,21.8,59.8
11.02.18,11:06:00,22.1,59.6
11.02.18,11:18:00,22.4,58.9
11.02.18,11:30:00,22.6,57.8
11.02.18,11:42:00,22.8,58.3
11.02.18,11:54:00,22.9,58.3
11.02.18,12:06:00,23.1,57.9
11.02.18,12:18:00,23.2,57.2
11.02.18,12:30:00,23.3,57.2
11.02.18,12:42:00,23.5,57
11.02.18,12:54:00,23.6,57.4
11.02.18,13:06:00,23.7,56.9
11.02.18,13:18:00,23.9,57.2
11.02.18,13:30:00,23.4,62.2
11.02.18,13:42:00,23.8,61.4
11.02.18,13:54:00,23.7,59.1
11.02.18,14:06:00,23.7,64
11.02.18,14:18:00,24,60.5
11.02.18,14:30:00,23.6,63
11.02.18,14:42:00,24,61
11.02.18,14:54:00,23.7,63.3
11.02.18,15:06:00,23.8,60
11.02.18,15:18:00,23.9,61.6
11.02.18,15:30:00,23.7,61.9
11.02.18,15:42:00,23.6,62.2
11.02.18,15:54:00,23.7,61.9
11.02.18,16:06:00,23.7,59.7
11.02.18,16:18:00,23.8,61.6
11.02.18,16:30:00,23.7,59.7
11.02.18,16:42:00,23.7,62.8
11.02.18,16:54:00,23.8,61.4
11.02.18,17:06:00,23.6,60
11.02.18,17:18:00,23.9,61.6
11.02.18,17:30:00,23.6,61.2
11.02.18,17:42:00,23.8,61.6
11.02.18,17:54:00,23.6,63.4
11.02.18,18:06:00,24,60.7
11.02.18,18:18:00,23.9,61.2
11.02.18,18:30:00,23.8,60.6
11.02.18,18:42:00,23.9,60.6
11.02.18,18:54:00,23.9,60.1
11.02.18,19:06:00,23.6,58.5
11.02.18,19:18:00,22.6,54.9
11.02.18,19:30:00,21.7,54.2
11.02.18,19:42:00,20.9,54
11.02.18,19:54:00,20.3,54.2
11.02.18,20:06:00,19.7,54.1
11.02.18,20:18:00,19.2,54.3
11.02.18,20:30:00,18.7,54.3
11.02.18,20:42:00,18.3,54.6
11.02.18,20:54:00,17.9,55
11.02.18,21:06:00,17.5,55.4
11.02.18,21:18:00,17.2,55.8
11.02.18,21:30:00,16.8,56.4
11.02.18,21:42:00,16.5,57
11.02.18,21:54:00,16.2,57.3
11.02.18,22:06:00,16,57.6
11.02.18,22:18:00,15.8,58
11.02.18,22:30:00,15.6,58.4
11.02.18,22:42:00,15.4,58.6
11.02.18,22:54:00,15.2,58.7
11.02.18,23:06:00,15.1,58.7
11.02.18,23:18:00,15,58.9
11.02.18,23:30:00,14.9,58.8
11.02.18,23:42:00,14.8,58.9
11.02.18,23:54:00,14.7,58.7
12.02.18,00:06:00,14.6,58.7
12.02.18,00:18:00,14.5,58.6
12.02.18,00:30:00,14.4,58.6
12.02.18,00:42:00,14.2,58.7
12.02.18,00:54:00,14.2,58.6
12.02.18,01:06:00,14.1,58.5
12.02.18,01:18:00,14,58.5
12.02.18,01:30:00,13.9,58.5
12.02.18,01:42:00,13.8,58.7
12.02.18,01:54:00,13.7,58.6
12.02.18,02:06:00,13.6,58.7
12.02.18,02:18:00,13.5,58.7
12.02.18,02:30:00,13.4,58.5
12.02.18,02:42:00,13.4,58.5
12.02.18,02:54:00,13.3,58.3
12.02.18,03:06:00,13.2,58.2
12.02.18,03:18:00,13.1,58.2
12.02.18,03:30:00,13,58.3
12.02.18,03:42:00,13,58.6
12.02.18,03:54:00,12.9,58.7
12.02.18,04:06:00,12.9,58.7
12.02.18,04:18:00,12.8,58.8
12.02.18,04:30:00,12.8,58.7
12.02.18,04:42:00,12.7,58.2
12.02.18,04:54:00,12.5,57.8
12.02.18,05:06:00,12.4,57.8
12.02.18,05:18:00,12.3,57.7
12.02.18,05:30:00,12.3,57.5
12.02.18,05:42:00,12.2,57.5
12.02.18,05:54:00,12.1,57.6
12.02.18,06:06:00,12,57.7
12.02.18,06:18:00,12,57.9
12.02.18,06:30:00,12,58
12.02.18,06:42:00,11.9,58
12.02.18,06:54:00,12,57.7
12.02.18,07:06:00,12.1,57.5
12.02.18,07:18:00,13.4,57.3
12.02.18,07:30:00,14.7,58.4
12.02.18,07:42:00,15.7,58.5
12.02.18,07:54:00,16.6,58.5
12.02.18,08:06:00,17.1,58.1
12.02.18,08:18:00,17.4,57.4
12.02.18,08:30:00,17.9,57.5
12.02.18,08:42:00,18.4,57.6
12.02.18,08:54:00,18.8,58.7
12.02.18,09:06:00,19.1,60.2
12.02.18,09:18:00,19.4,59.8
12.02.18,09:30:00,19.7,60.8
12.02.18,09:42:00,20.1,60.1
12.02.18,09:54:00,20.4,60.4
12.02.18,10:06:00,20.7,60.6
12.02.18,10:18:00,20.9,61.4
12.02.18,10:30:00,21.2,62
12.02.18,10:42:00,21.5,61.1
12.02.18,10:54:00,21.8,61.5
12.02.18,11:06:00,22,61.3
12.02.18,11:18:00,22.2,61.5
12.02.18,11:30:00,22.3,61.2
12.02.18,11:42:00,22.6,61
12.02.18,11:54:00,22.9,60.1
12.02.18,12:06:00,23.2,58.7
12.02.18,12:18:00,23.6,57.9
12.02.18,12:30:00,23.9,62
12.02.18,12:42:00,23.4,60.3
12.02.18,12:54:00,22.8,59.7
12.02.18,13:06:00,23.4,57.2
12.02.18,13:18:00,23.8,56.6
12.02.18,13:30:00,23.9,62
12.02.18,13:42:00,23.9,59.6
12.02.18,13:54:00,23.9,60.7
12.02.18,14:06:00,23.6,62.1
12.02.18,14:18:00,23.9,59.8
12.02.18,14:30:00,23.7,59.7
12.02.18,14:42:00,23.5,61.7
12.02.18,14:54:00,23.1,58.1
12.02.18,15:06:00,23.1,61
12.02.18,15:18:00,23.7,57.6
12.02.18,15:30:00,23.8,61.2
12.02.18,15:42:00,23.6,63.6
12.02.18,15:54:00,23.9,63.2
12.02.18,16:06:00,23.9,60.6
12.02.18,16:18:00,23.9,60.1
12.02.18,16:30:00,23.5,62.3
12.02.18,16:42:00,23.4,62.7
12.02.18,16:54:00,23.9,60.6
12.02.18,17:06:00,23.8,62.5
12.02.18,17:18:00,23.8,60
12.02.18,17:30:00,23.8,59.7
12.02.18,17:42:00,23.7,62.2
12.02.18,17:54:00,23.7,62.3
12.02.18,18:06:00,24,62.7
12.02.18,18:18:00,23.8,60.3
12.02.18,18:30:00,23.9,60.5
12.02.18,18:42:00,24,59.3
12.02.18,18:54:00,23.8,60.3
12.02.18,19:06:00,23.4,59.3
12.02.18,19:18:00,22.3,56.4
12.02.18,19:30:00,21.4,55.7
12.02.18,19:42:00,20.6,55.8
12.02.18,19:54:00,19.8,56.1
12.02.18,20:06:00,19.1,56.9
12.02.18,20:18:00,18.7,56.8
12.02.18,20:30:00,18.2,56.9
12.02.18,20:42:00,17.7,57
12.02.18,20:54:00,17.3,57
12.02.18,21:06:00,17,56.9
12.02.18,21:18:00,16.6,57
12.02.18,21:30:00,16.2,57.1
12.02.18,21:42:00,15.8,57.3
12.02.18,21:54:00,15.4,57.6
12.02.18,22:06:00,15.1,57.9
12.02.18,22:18:00,14.8,57.9
12.02.18,22:30:00,14.5,57.8
12.02.18,22:42:00,14.3,58
12.02.18,22:54:00,14.1,58.3
12.02.18,23:06:00,13.9,58.4
12.02.18,23:18:00,13.7,58.4
12.02.18,23:30:00,13.5,58.3
12.02.18,23:42:00,13.3,58.3
12.02.18,23:54:00,13.1,58.3
13.02.18,00:06:00,12.9,58.2
13.02.18,00:18:00,12.7,58.1
13.02.18,00:30:00,12.6,58.2
13.02.18,00:42:00,12.4,58.4
13.02.18,00:54:00,12.4,58.6
13.02.18,01:06:00,12.3,58.9
13.02.18,01:18:00,12.3,58.9
13.02.18,01:30:00,12.3,58.7
13.02.18,01:42:00,12.2,58.5
13.02.18,01:54:00,12.2,58.2
13.02.18,02:06:00,12.1,57.7
13.02.18,02:18:00,12.1,57.2
13.02.18,02:30:00,12,56.8
13.02.18,02:42:00,12,56.4
13.02.18,02:54:00,11.9,56
13.02.18,03:06:00,12.2,54.7
13.02.18,03:18:00,12,54.8
13.02.18,03:30:00,12.3,53.2
13.02.18,03:42:00,12.1,53.7
13.02.18,03:54:00,12,53.8
13.02.18,04:06:00,12.2,53.3
13.02.18,04:18:00,12.3,52.1
13.02.18,04:30:00,12.3,52.3
13.02.18,04:42:00,12.1,53.7
13.02.18,04:54:00,13.1,61.4
13.02.18,05:06:00,12.7,54.6
13.02.18,05:18:00,12.1,54.5
13.02.18,05:30:00,12.3,56.6
13.02.18,05:42:00,13.6,57.9
13.02.18,05:54:00,12.8,53.5
13.02.18,06:06:00,12.1,54.1
13.02.18,06:18:00,12.4,52.4
13.02.18,06:30:00,12.2,52.6
13.02.18,06:42:00,12.7,61.7
13.02.18,06:54:00,13,55.1
13.02.18,07:06:00,12.4,53.8
13.02.18,07:18:00,13.4,53.4
13.02.18,07:30:00,14.5,54.6
13.02.18,07:42:00,15.3,55.1
13.02.18,07:54:00,16,54.9
13.02.18,08:06:00,16.3,54.5
13.02.18,08:18:00,16.3,55.3
13.02.18,08:30:00,16.7,56.2
13.02.18,08:42:00,17,56.8
13.02.18,08:54:00,17.4,56.7
13.02.18,09:06:00,17.7,57.7
13.02.18,09:18:00,18,57.9
13.02.18,09:30:00,18.2,59.1
13.02.18,09:42:00,18.5,60.9
13.02.18,09:54:00,18.8,61.8
13.02.18,10:06:00,19.2,59.7
13.02.18,10:18:00,19.6,57.3
13.02.18,10:30:00,19.8,59.5
13.02.18,10:42:00,20,62.9
13.02.18,10:54:00,19.3,59.3
13.02.18,11:06:00,18.8,59
13.02.18,11:18:00,18.6,58.4
13.02.18,11:30:00,18.4,57.8
13.02.18,11:42:00,18.3,58.3
13.02.18,11:54:00,18.3,58.5
13.02.18,12:06:00,18.4,58.3
13.02.18,12:18:00,18.5,58.4
13.02.18,12:30:00,18.5,58.7
13.02.18,12:42:00,18.6,58.6
13.02.18,12:54:00,18.8,58.9
13.02.18,13:06:00,19.1,60.1
13.02.18,13:18:00,19.3,60.9
13.02.18,13:30:00,19.7,61.7
13.02.18,13:42:00,20.1,61.4
13.02.18,13:54:00,20.6,60.5
13.02.18,14:06:00,20.9,61
13.02.18,14:18:00,21.4,59.5
13.02.18,14:30:00,21.7,59.3
13.02.18,14:42:00,21.9,58.8
13.02.18,14:54:00,22,58.6
13.02.18,15:06:00,22.2,57.7
13.02.18,15:18:00,22.3,57.3
13.02.18,15:30:00,22.6,56.4
13.02.18,15:42:00,22.6,62
13.02.18,15:54:00,23,59
13.02.18,16:06:00,23.2,60.4
13.02.18,16:18:00,23.5,59.7
13.02.18,16:30:00,23.7,60
13.02.18,16:42:00,23.9,58.9
13.02.18,16:54:00,23.8,61
13.02.18,17:06:00,23.7,60.5
13.02.18,17:18:00,23.9,58.5
13.02.18,17:30:00,23.9,58.8
13.02.18,17:42:00,23.8,59.6
13.02.18,17:54:00,23.9,60.5
13.02.18,18:06:00,23.8,60.1
13.02.18,18:18:00,23.4,59.8
13.02.18,18:30:00,23.7,60.2
13.02.18,18:42:00,24.1,58.8
13.02.18,18:54:00,24,60.3
13.02.18,19:06:00,23.7,55
13.02.18,19:18:00,22.6,54.4
13.02.18,19:30:00,21.6,57.7
13.02.18,19:42:00,20.8,53.1
13.02.18,19:54:00,19.9,52.1
13.02.18,20:06:00,18.7,60.9
13.02.18,20:18:00,18.4,55.4
13.02.18,20:30:00,17.9,53
13.02.18,20:42:00,17.4,52.2
13.02.18,20:54:00,17,51.4
13.02.18,21:06:00,15.9,61.6
13.02.18,21:18:00,15.9,56.7
13.02.18,21:30:00,15.6,54.3
13.02.18,21:42:00,15.1,53.5
13.02.18,21:54:00,14.8,53.1
13.02.18,22:06:00,14.5,52.6
13.02.18,22:18:00,14.2,52.3
13.02.18,22:30:00,13.9,52.3
13.02.18,22:42:00,13.7,52.3
13.02.18,22:54:00,13.4,52.5
13.02.18,23:06:00,13.2,52.6
13.02.18,23:18:00,12.9,52.7
13.02.18,23:30:00,12.7,52.8
13.02.18,23:42:00,12.4,52.9
13.02.18,23:54:00,12.2,53
14.02.18,00:06:00,12.1,52.6
14.02.18,00:18:00,12.1,51.9
14.02.18,00:30:00,12,51.4
14.02.18,00:42:00,11.8,56.4
14.02.18,00:54:00,13.9,55
14.02.18,01:06:00,12.6,63.9
14.02.18,01:18:00,12.4,57.1
14.02.18,01:30:00,12.1,54.8
14.02.18,01:42:00,12,53
14.02.18,01:54:00,12,51.4
14.02.18,02:06:00,12.4,59.2
14.02.18,02:18:00,13.6,53.9
14.02.18,02:30:00,12.3,63.5
14.02.18,02:42:00,12.1,56.8
14.02.18,02:54:00,12,53.3
14.02.18,03:06:00,11.9,52.2
14.02.18,03:18:00,13.4,59.2
14.02.18,03:30:00,12.8,59.7
14.02.18,03:42:00,12.9,57
14.02.18,03:54:00,12.2,53.7
14.02.18,04:06:00,11.9,53.7
14.02.18,04:18:00,13.6,58.3
14.02.18,04:30:00,12.8,61.2
14.02.18,04:42:00,12.9,56.2
14.02.18,04:54:00,12.2,53.2
14.02.18,05:06:00,11.8,55.9
14.02.18,05:18:00,13.8,56.1
14.02.18,05:30:00,12.8,61.1
14.02.18,05:42:00,13.2,55.1
14.02.18,05:54:00,12.4,52.6
14.02.18,06:06:00,12,51.7
14.02.18,06:18:00,13.1,60.2
14.02.18,06:30:00,13,56.1
14.02.18,06:42:00,13.3,59.7
14.02.18,06:54:00,12.7,53.6
14.02.18,07:06:00,12.2,52.8
14.02.18,07:18:00,13.1,52.3
14.02.18,07:30:00,14.2,53.5
14.02.18,07:42:00,15.1,53.7
14.02.18,07:54:00,15.8,53.5
14.02.18,08:06:00,16,53.3
14.02.18,08:18:00,15.8,54.8
14.02.18,08:30:00,16.3,55.7
14.02.18,08:42:00,16.7,55.9
14.02.18,08:54:00,17.1,56.6
14.02.18,09:06:00,17.4,56.9
14.02.18,09:18:00,17.8,57.2
14.02.18,09:30:00,18.1,58.6
14.02.18,09:42:00,18.4,62
14.02.18,09:54:00,18.7,63.7
14.02.18,10:06:00,19.1,63.1
14.02.18,10:18:00,19.5,61.3
14.02.18,10:30:00,19.9,59.9
14.02.18,10:42:00,20.3,59.2
14.02.18,10:54:00,20.7,59.8
14.02.18,11:06:00,21.2,61.1
14.02.18,11:18:00,21.6,58.6
14.02.18,11:30:00,22,57.2
14.02.18,11:42:00,21.5,56.4
14.02.18,11:54:00,21.1,59.3
14.02.18,12:06:00,20.6,61.9
14.02.18,12:18:00,20.1,63.9
